id,city,state,country,timestamp,source,aqi,pm25,pm10,no2,so2,co,o3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,cloud_cover,precipitation,latitude,longitude,created_at,is_deleted
246.0,karachi,Sindh,Pakistan,2025-07-01T05:00:00,aqicn,72.98861104947721,26.427002487112546,32.0,1.7,0.7,1.6,4.4,28.0,60.31,1010.5,0.06,250.0,4000.0,75.0,0.0,24.8607,67.0011,2025-07-01T05:00:00.000000,0.0
269.0,lahore,Punjab,Pakistan,2025-07-01T05:15:52,aqicn,33.0,33.0,12.0,1.1,0.8,1.3,13.2,33.47,68.56,1000.0,1.62,160.0,4000.0,75.0,0.0,31.5204,74.3587,2025-07-01T05:15:52.407122,0.0
270.0,islamabad,Capital Territory,Pakistan,2025-07-01T05:15:55,aqicn,55.0,55.0,21.09,8.05,2.82,531.19,51.75,26.0,80.6,943.1,3.0,134.0,10000.0,100.0,0.0,33.6844,73.0479,2025-07-01T05:15:55.409279,0.0
247.0,karachi,Sindh,Pakistan,2025-07-01T06:00:00,aqicn,73.00678783916062,25.40217076143308,32.0,1.7,0.7,2.6,5.0,29.0,62.015,1010.65,0.12,250.0,4000.0,75.0,0.0,24.8607,67.0011,2025-07-01T06:00:00.000000,0.0
272.0,lahore,Punjab,Pakistan,2025-07-01T06:16:38,aqicn,51.0,51.0,18.0,3.9,0.7,1.2,10.9,33.035,68.47,1001.0,2.01,120.0,4000.0,75.0,0.0,31.5204,74.3587,2025-07-01T06:16:38.372459,0.0
273.0,islamabad,Capital Territory,Pakistan,2025-07-01T06:16:41,aqicn,55.0,55.0,18.82,8.46,2.92,516.86,50.08,26.0,80.6,943.1,3.0,152.0,10000.0,100.0,0.0,33.6844,73.0479,2025-07-01T06:16:41.374424,0.0
248.0,karachi,Sindh,Pakistan,2025-07-01T07:00:00,aqicn,101.62428466002078,35.29945698909351,46.0,1.8,0.7,3.8,5.3,29.5,56.52,1010.2,0.14,230.0,4000.0,40.0,0.0,24.8607,67.0011,2025-07-01T07:00:00.000000,0.0
275.0,lahore,Punjab,Pakistan,2025-07-01T07:12:51,aqicn,72.0,72.0,25.0,3.9,2.3,2.3,18.8,34.2,68.25999999999999,1001.0,2.01,150.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-01T07:12:51.632013,0.0
276.0,islamabad,Capital Territory,Pakistan,2025-07-01T07:12:54,aqicn,55.0,55.0,16.45,7.79,2.88,465.77,52.71,30.5,69.5,943.3,4.1,133.0,10000.0,59.0,0.0,33.6844,73.0479,2025-07-01T07:12:54.634464,0.0
249.0,karachi,Sindh,Pakistan,2025-07-01T08:00:00,aqicn,100.81872858942918,35.02833290139405,44.0,1.8,0.7,3.5,5.8,28.0,79.66499999999999,1009.7,0.09,220.0,4000.0,75.0,0.0,24.8607,67.0011,2025-07-01T08:00:00.000000,0.0
278.0,lahore,Punjab,Pakistan,2025-07-01T08:15:31,aqicn,63.0,63.0,17.0,2.9,2.6,2.3,18.7,35.65,68.255,1001.0,2.01,140.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-01T08:15:31.810904,0.0
279.0,islamabad,Capital Territory,Pakistan,2025-07-01T08:15:34,aqicn,107.0,107.0,15.81,6.99,2.97,420.27,57.57,30.5,69.5,943.3,4.1,111.0,10000.0,55.0,0.0,33.6844,73.0479,2025-07-01T08:15:34.814890,0.0
250.0,karachi,Sindh,Pakistan,2025-07-01T09:00:00,aqicn,100.5711249456832,35.74822769850136,29.0,1.8,0.7,1.6,6.2,29.0,56.545,1008.65,0.05,240.0,4000.0,75.0,0.0,24.8607,67.0011,2025-07-01T09:00:00.000000,0.0
281.0,lahore,Punjab,Pakistan,2025-07-01T09:13:58,aqicn,70.0,70.0,20.0,3.3,6.4,5.7,27.7,36.17,68.27,1000.5,2.01,130.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-01T09:13:58.305764,0.0
282.0,islamabad,Capital Territory,Pakistan,2025-07-01T09:14:01,aqicn,134.0,134.0,16.84,6.5,3.19,400.44,63.54,30.5,69.5,943.3,4.1,130.0,10000.0,50.0,0.0,33.6844,73.0479,2025-07-01T09:14:01.309686,0.0
251.0,karachi,Sindh,Pakistan,2025-07-01T10:00:00,aqicn,101.61592464512988,36.06197114188268,45.0,1.7,0.8,3.1,6.3,29.0,56.79,1008.3,0.06,240.0,4000.0,75.0,0.0,24.8607,67.0011,2025-07-01T10:00:00.000000,0.0
284.0,lahore,Punjab,Pakistan,2025-07-01T10:12:12,aqicn,62.0,62.0,16.0,4.7,11.5,10.5,27.5,39.83,68.39,1000.0,2.01,180.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-01T10:12:12.451844,0.0
285.0,islamabad,Capital Territory,Pakistan,2025-07-01T10:12:15,aqicn,139.0,139.0,19.56,5.51,3.23,380.32,73.85,30.5,69.5,943.3,4.1,143.0,10000.0,58.0,0.0,33.6844,73.0479,2025-07-01T10:12:15.455110,0.0
252.0,karachi,Sindh,Pakistan,2025-07-01T11:00:00,aqicn,107.60963859534876,37.03343784371374,50.0,1.8,0.7,3.8,7.5,30.0,58.38,1008.1,0.13,220.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T11:00:00.000000,0.0
287.0,lahore,Punjab,Pakistan,2025-07-01T11:09:45,aqicn,56.0,56.0,14.0,3.6,15.5,13.6,30.0,41.05,68.43,999.0,2.01,150.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-01T11:09:45.113328,0.0
288.0,islamabad,Capital Territory,Pakistan,2025-07-01T11:09:48,aqicn,89.0,89.0,22.93,4.94,3.15,357.35,80.76,30.5,69.5,943.3,4.1,124.0,10000.0,61.0,0.0,33.6844,73.0479,2025-07-01T11:09:48.121635,0.0
253.0,karachi,Sindh,Pakistan,2025-07-01T12:00:00,aqicn,106.43257210881558,36.60638229734332,44.0,1.6,0.6,3.8,6.8,30.0,60.48,1007.7,0.515,230.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T12:00:00.000000,0.0
290.0,lahore,Punjab,Pakistan,2025-07-01T12:20:56,aqicn,48.0,48.0,11.0,2.1,13.6,11.8,24.7,41.885,68.475,999.0,2.01,130.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-01T12:20:56.027227,0.0
291.0,islamabad,Capital Territory,Pakistan,2025-07-01T12:20:59,aqicn,97.0,97.0,25.9,5.18,3.26,352.93,84.82,30.5,69.5,943.3,4.1,90.0,10000.0,41.0,0.0,33.6844,73.0479,2025-07-01T12:20:59.022050,0.0
254.0,karachi,Sindh,Pakistan,2025-07-01T13:00:00,aqicn,105.93801469694596,36.52605996432738,47.0,1.7,0.8,1.9,6.0,29.0,72.21666666666665,1007.7666666666668,0.4833333333333333,220.0,4000.0,75.0,0.0,24.8607,67.0011,2025-07-01T13:00:00.000000,0.0
293.0,lahore,Punjab,Pakistan,2025-07-01T13:27:03,aqicn,37.0,37.0,9.0,2.3,16.5,14.9,29.9,42.215,68.44999999999999,998.0,2.01,120.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-01T13:27:03.575894,0.0
294.0,islamabad,Capital Territory,Pakistan,2025-07-01T13:27:06,aqicn,102.0,102.0,35.87,6.79,3.31,430.09,106.97,30.5,69.5,943.3,4.1,135.0,10000.0,39.0,0.0,33.6844,73.0479,2025-07-01T13:27:06.574424,0.0
255.0,karachi,Sindh,Pakistan,2025-07-01T14:00:00,aqicn,108.0857824725991,38.086354152705375,58.0,1.8,0.7,2.8,5.9,28.5,78.97,981.5,0.25,230.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T14:00:00.000000,0.0
296.0,lahore,Punjab,Pakistan,2025-07-01T14:10:44,aqicn,32.0,32.0,7.0,1.9,23.0,20.6,30.5,42.37,68.42,998.0,2.01,140.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T14:10:44.019244,0.0
297.0,islamabad,Capital Territory,Pakistan,2025-07-01T14:10:47,aqicn,97.0,97.0,39.67,9.66,3.55,473.58,102.63,31.5,66.9,941.2,7.2,146.0,10000.0,21.0,0.0,33.6844,73.0479,2025-07-01T14:10:47.023893,0.0
256.0,karachi,Sindh,Pakistan,2025-07-01T15:00:00,aqicn,111.72607162690986,38.086354152705375,55.0,1.8,0.7,4.1,5.2,28.5,78.22,982.1,0.23,240.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T15:00:00.000000,0.0
299.0,lahore,Punjab,Pakistan,2025-07-01T15:11:39,aqicn,30.0,30.0,7.0,1.1,21.5,19.3,29.4,42.58,68.52,998.0,2.01,100.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T15:11:39.224138,0.0
300.0,islamabad,Capital Territory,Pakistan,2025-07-01T15:11:42,aqicn,102.0,102.0,42.81,10.53,3.67,505.37,98.31,31.5,66.9,941.2,7.2,113.0,10000.0,14.0,0.0,33.6844,73.0479,2025-07-01T15:11:42.230544,0.0
257.0,karachi,Sindh,Pakistan,2025-07-01T16:00:00,aqicn,111.968113345561,38.086354152705375,47.0,1.8,0.6,4.6,4.6,28.5,79.38499999999999,982.95,0.1,230.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T16:00:00.000000,0.0
302.0,lahore,Punjab,Pakistan,2025-07-01T16:13:46,aqicn,31.0,31.0,7.0,1.3,12.0,10.8,27.6,42.47,68.46,998.0,2.01,130.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T16:13:46.371271,0.0
303.0,islamabad,Capital Territory,Pakistan,2025-07-01T16:13:49,aqicn,95.0,95.0,45.16,10.05,3.75,523.83,96.44,31.5,66.9,941.2,7.2,99.0,10000.0,10.0,0.0,33.6844,73.0479,2025-07-01T16:13:49.373945,0.0
258.0,karachi,Sindh,Pakistan,2025-07-01T17:00:00,aqicn,113.71884188929792,38.086354152705375,47.0,1.8,0.7,2.2,3.6,28.0,79.445,983.35,0.065,250.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T17:00:00.000000,0.0
305.0,lahore,Punjab,Pakistan,2025-07-01T17:10:36,aqicn,48.0,48.0,11.0,1.7,6.3,5.6,29.5,42.44,68.52,999.0,2.01,130.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T17:10:36.046413,0.0
306.0,islamabad,Capital Territory,Pakistan,2025-07-01T17:10:39,aqicn,97.0,97.0,47.95,9.07,4.0,539.85,97.88,31.5,66.9,941.2,7.2,118.0,10000.0,8.0,0.0,33.6844,73.0479,2025-07-01T17:10:39.047875,0.0
259.0,karachi,Sindh,Pakistan,2025-07-01T18:00:00,aqicn,113.71884188929792,38.086354152705375,51.0,1.8,0.7,2.3,4.0,27.0,79.58,983.6,0.03,250.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T18:00:00.000000,0.0
308.0,lahore,Punjab,Pakistan,2025-07-01T18:14:32,aqicn,61.0,61.0,16.0,1.6,5.6,5.0,29.5,42.39,68.46,1000.0,2.01,140.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T18:14:32.842364,0.0
309.0,islamabad,Capital Territory,Pakistan,2025-07-01T18:14:35,aqicn,95.0,95.0,51.26,7.97,4.51,548.66,101.4,31.5,66.9,941.2,7.2,124.0,10000.0,8.0,0.0,33.6844,73.0479,2025-07-01T18:14:35.846005,0.0
260.0,karachi,Sindh,Pakistan,2025-07-01T19:00:00,aqicn,113.71884188929792,38.086354152705375,39.0,1.8,0.7,4.8,4.0,26.0,76.67,983.4,0.09,240.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T19:00:00.000000,0.0
311.0,lahore,Punjab,Pakistan,2025-07-01T19:08:25,aqicn,62.0,62.0,16.0,2.0,5.2,4.6,30.3,42.47,68.44,1000.0,2.01,120.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T19:08:25.953246,0.0
312.0,islamabad,Capital Territory,Pakistan,2025-07-01T19:08:28,aqicn,93.0,93.0,54.49,6.83,5.65,554.24,104.25,27.0,74.1,943.7,6.1,80.0,8320.0,3.0,0.0,33.6844,73.0479,2025-07-01T19:08:28.958926,0.0
261.0,karachi,Sindh,Pakistan,2025-07-01T20:00:00,aqicn,113.71884188929792,38.086354152705375,40.0,1.8,0.6,4.9,4.1,27.0,78.42,982.8,0.04,250.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T20:00:00.000000,0.0
314.0,lahore,Punjab,Pakistan,2025-07-01T20:12:14,aqicn,77.0,77.0,23.0,2.5,5.9,5.3,30.1,42.4,68.52,1000.0,2.01,130.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T20:12:14.186916,0.0
315.0,islamabad,Capital Territory,Pakistan,2025-07-01T20:12:17,aqicn,82.0,82.0,57.2,6.25,6.5,571.2,102.68,27.0,74.1,943.7,6.1,115.0,10000.0,0.0,0.0,33.6844,73.0479,2025-07-01T20:12:17.187218,0.0
262.0,karachi,Sindh,Pakistan,2025-07-01T21:00:00,aqicn,113.71884188929792,38.086354152705375,32.0,1.8,0.7,2.6,3.1,26.5,79.4,982.8,0.05,250.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-01T21:00:00.000000,0.0
317.0,lahore,Punjab,Pakistan,2025-07-01T21:10:10,aqicn,76.0,76.0,22.0,2.2,6.8,6.1,28.6,42.4,68.46,999.0,2.01,110.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T21:10:10.041344,0.0
318.0,islamabad,Capital Territory,Pakistan,2025-07-01T21:10:13,aqicn,76.0,76.0,58.63,5.86,6.73,586.82,98.3,27.0,74.1,943.7,6.1,91.0,8126.0,0.0,0.0,33.6844,73.0479,2025-07-01T21:10:13.041820,0.0
263.0,karachi,Sindh,Pakistan,2025-07-01T22:00:00,aqicn,70.26217552401023,26.293815084532312,31.0,1.8,0.8,3.6,3.0,26.0,79.4,982.4,0.03,260.0,5000.0,40.0,0.0,24.8607,67.0011,2025-07-01T22:00:00.000000,0.0
320.0,lahore,Punjab,Pakistan,2025-07-01T22:10:12,aqicn,66.0,66.0,18.0,1.6,6.7,6.0,29.5,42.37,68.53,999.0,2.01,150.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T22:10:12.758872,0.0
321.0,islamabad,Capital Territory,Pakistan,2025-07-01T22:10:15,aqicn,82.0,82.0,57.74,5.58,6.33,587.5,91.91,27.0,74.1,943.7,6.1,78.0,10000.0,19.0,0.0,33.6844,73.0479,2025-07-01T22:10:15.760521,0.0
264.0,karachi,Sindh,Pakistan,2025-07-01T23:00:00,aqicn,70.0,25.7340311327675,49.0,1.7,0.7,3.4,3.4,26.0,79.43,982.2,0.055,250.0,5000.0,40.0,0.0,24.8607,67.0011,2025-07-01T23:00:00.000000,0.0
323.0,lahore,Punjab,Pakistan,2025-07-01T23:10:13,aqicn,61.0,61.0,16.0,1.6,6.4,5.7,29.9,42.32,68.48,999.0,2.01,130.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-01T23:10:13.720435,0.0
324.0,islamabad,Capital Territory,Pakistan,2025-07-01T23:10:16,aqicn,78.0,78.0,55.92,5.58,5.58,590.8,86.42,26.0,77.2,943.5,6.1,88.0,10000.0,36.0,0.0,33.6844,73.0479,2025-07-01T23:10:16.723809,0.0
265.0,karachi,Sindh,Pakistan,2025-07-02T00:00:00,aqicn,77.94362840310386,26.35137884860877,29.0,1.7,0.7,3.0,2.5,26.0,79.48,982.575,0.0675,260.0,5000.0,40.0,0.0,24.8607,67.0011,2025-07-02T00:00:00.000000,0.0
326.0,lahore,Punjab,Pakistan,2025-07-02T00:53:53,aqicn,60.0,60.0,16.0,1.1,5.0,4.5,27.9,42.21,68.475,999.0,2.01,130.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-02T00:53:53.056730,0.0
327.0,islamabad,Capital Territory,Pakistan,2025-07-02T00:53:56,aqicn,72.0,72.0,52.72,5.92,4.01,589.48,77.33,26.0,77.2,943.5,6.1,39.0,9091.0,100.0,0.0,33.6844,73.0479,2025-07-02T00:53:56.056845,0.0
266.0,karachi,Sindh,Pakistan,2025-07-02T01:00:00,aqicn,75.7729426764506,26.720211533353364,50.0,25.0,12.0,1.2,40.0,30.0,65.0,1013.0,10.0,180.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-02T01:00:00.000000,0.0
267.0,karachi,Sindh,Pakistan,2025-07-02T02:00:00,aqicn,74.6732121854259,25.89633415108933,31.0,1.7,0.7,5.1,2.5,26.0,79.46333333333332,983.1333333333332,0.06,250.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T02:00:00.000000,0.0
329.0,lahore,Punjab,Pakistan,2025-07-02T02:43:04,aqicn,49.0,49.0,11.0,1.4,5.9,5.3,34.6,42.145,68.42,1001.0,2.01,90.0,4000.0,75.0,0.0,31.5204,74.3587,2025-07-02T02:43:04.811996,0.0
330.0,islamabad,Capital Territory,Pakistan,2025-07-02T02:43:07,aqicn,57.0,57.0,46.7,7.63,3.01,599.35,72.78,26.5,76.8,943.9,7.2,81.0,10000.0,96.0,0.0,33.6844,73.0479,2025-07-02T02:43:07.812664,0.0
268.0,karachi,Sindh,Pakistan,2025-07-02T03:00:00,aqicn,70.80874365060752,25.51500791855205,32.0,1.8,0.7,5.0,2.9,27.0,78.51249999999999,983.35,0.06,260.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T03:00:00.000000,0.0
332.0,lahore,Punjab,Pakistan,2025-07-02T03:44:55,aqicn,73.0,73.0,21.0,1.5,10.6,9.4,31.3,42.5125,68.36,1001.0,2.01,150.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-02T03:44:55.673425,0.0
333.0,islamabad,Capital Territory,Pakistan,2025-07-02T03:44:58,aqicn,61.0,61.0,40.0,6.37,2.79,547.77,82.78,26.5,76.8,943.9,7.2,104.0,10000.0,82.0,0.0,33.6844,73.0479,2025-07-02T03:44:58.676367,0.0
269.0,karachi,Sindh,Pakistan,2025-07-02T04:00:00,aqicn,73.40008708567524,24.63117804965131,31.0,1.8,0.6,4.9,2.9,27.0,75.885,983.4,0.03,260.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T04:00:00.000000,0.0
335.0,lahore,Punjab,Pakistan,2025-07-02T04:21:34,aqicn,74.0,74.0,21.0,1.3,11.1,9.9,29.7,43.025,68.22999999999999,1001.0,2.01,120.0,4000.0,75.0,0.0,31.5204,74.3587,2025-07-02T04:21:34.516444,0.0
336.0,islamabad,Capital Territory,Pakistan,2025-07-02T04:21:37,aqicn,63.0,63.0,40.0,6.37,2.79,547.77,82.78,26.5,76.8,943.9,7.2,104.0,10000.0,82.0,0.0,33.6844,73.0479,2025-07-02T04:21:37.519563,0.0
270.0,karachi,Sindh,Pakistan,2025-07-02T05:00:00,aqicn,72.15740296701418,24.589383324151623,25.0,1.8,0.7,2.5,3.4,27.0,72.06,997.1,0.11,260.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T05:00:00.000000,0.0
338.0,lahore,Punjab,Pakistan,2025-07-02T05:13:40,aqicn,82.0,82.0,25.0,1.5,11.7,10.1,32.4,39.28,68.22,1001.0,2.01,130.0,4000.0,40.0,0.0,31.5204,74.3587,2025-07-02T05:13:40.918609,0.0
339.0,islamabad,Capital Territory,Pakistan,2025-07-02T05:13:43,aqicn,74.0,74.0,36.1,5.42,2.56,511.7,90.47,26.5,76.8,943.9,7.2,113.0,10000.0,78.0,0.0,33.6844,73.0479,2025-07-02T05:13:43.921592,0.0
271.0,karachi,Sindh,Pakistan,2025-07-02T06:00:00,aqicn,70.0,24.243915387093264,35.0,1.8,0.7,1.3,3.8,27.0,71.83500000000001,1009.75,0.08,260.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T06:00:00.000000,0.0
341.0,lahore,Punjab,Pakistan,2025-07-02T06:16:41,aqicn,92.0,92.0,29.0,2.2,4.6,4.3,27.2,0.0,71.35749999999999,1001.0,1.38,150.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T06:16:41.797435,0.0
342.0,islamabad,Capital Territory,Pakistan,2025-07-02T06:16:44,aqicn,57.0,57.0,34.14,4.46,2.36,481.09,97.54,26.5,76.8,943.9,7.2,126.0,4538.0,73.0,0.0,33.6844,73.0479,2025-07-02T06:16:44.794607,0.0
272.0,karachi,Sindh,Pakistan,2025-07-02T07:00:00,aqicn,95.17102303996283,31.96264122860588,54.0,1.8,0.6,3.6,3.6,27.5,79.42,1009.9,0.05,240.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T07:00:00.000000,0.0
344.0,lahore,Punjab,Pakistan,2025-07-02T07:11:48,aqicn,73.0,73.0,21.0,2.4,1.5,1.5,18.5,43.11,67.59,1001.0,1.38,150.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T07:11:48.880163,0.0
345.0,islamabad,Capital Territory,Pakistan,2025-07-02T07:11:51,aqicn,61.0,61.0,29.97,3.15,2.0,416.5,103.49,26.5,76.8,943.9,7.2,128.0,10000.0,38.0,0.0,33.6844,73.0479,2025-07-02T07:11:51.884849,0.0
273.0,karachi,Sindh,Pakistan,2025-07-02T08:00:00,aqicn,93.29606405206437,33.198596126622554,49.0,1.8,0.6,4.1,3.7,28.0,73.745,986.25,0.04,240.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T08:00:00.000000,0.0
347.0,lahore,Punjab,Pakistan,2025-07-02T08:15:11,aqicn,78.0,78.0,23.0,2.5,10.9,9.6,28.4,44.545,67.24000000000001,999.0,1.38,120.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T08:15:11.702409,0.0
348.0,islamabad,Capital Territory,Pakistan,2025-07-02T08:15:14,aqicn,61.0,61.0,29.01,2.31,1.73,366.35,107.06,27.5,84.7,945.8,5.1,92.0,10000.0,30.0,0.0,33.6844,73.0479,2025-07-02T08:15:14.706087,0.0
274.0,karachi,Sindh,Pakistan,2025-07-02T09:00:00,aqicn,97.86012799272244,33.10144402284349,48.0,1.9,0.6,2.4,3.7,28.0,62.305,1008.5,0.04,240.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T09:00:00.000000,0.0
350.0,lahore,Punjab,Pakistan,2025-07-02T09:13:28,aqicn,66.0,66.0,18.0,1.6,23.2,20.4,29.5,45.52,67.14,999.0,1.38,120.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T09:13:28.334349,0.0
351.0,islamabad,Capital Territory,Pakistan,2025-07-02T09:13:31,aqicn,57.0,57.0,31.02,1.99,1.66,344.93,111.91,27.5,84.7,945.8,5.1,140.0,10000.0,40.0,0.0,33.6844,73.0479,2025-07-02T09:13:31.332729,0.0
275.0,karachi,Sindh,Pakistan,2025-07-02T10:00:00,aqicn,99.72145404776376,32.99800998889849,33.0,2.0,0.7,1.1,4.0,28.0,62.13,1007.8,0.03,230.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T10:00:00.000000,0.0
353.0,lahore,Punjab,Pakistan,2025-07-02T10:12:01,aqicn,60.0,60.0,15.0,0.9,34.9,30.9,28.8,45.81,66.85,999.0,1.38,80.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T10:12:01.626006,0.0
354.0,islamabad,Capital Territory,Pakistan,2025-07-02T10:12:04,aqicn,61.0,61.0,33.4,1.94,1.63,332.98,117.0,21.5,91.7,792.7,1.0,107.0,10000.0,35.0,0.0,33.6844,73.0479,2025-07-02T10:12:04.625833,0.0
276.0,karachi,Sindh,Pakistan,2025-07-02T11:00:00,aqicn,97.81550954073074,34.178797514500886,35.0,1.9,0.7,3.6,5.5,29.0,62.6,1007.3,0.05,220.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T11:00:00.000000,0.0
356.0,lahore,Punjab,Pakistan,2025-07-02T11:09:52,aqicn,57.0,57.0,14.0,0.6,33.4,29.6,31.8,46.24,67.4,998.0,1.38,150.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T11:09:52.167847,0.0
357.0,islamabad,Capital Territory,Pakistan,2025-07-02T11:09:55,aqicn,55.0,55.0,33.8,2.19,1.62,322.86,117.62,31.0,63.6,944.0,6.1,83.0,10000.0,38.0,0.0,33.6844,73.0479,2025-07-02T11:09:55.168515,0.0
277.0,karachi,Sindh,Pakistan,2025-07-02T12:00:00,aqicn,104.311968052717,33.74580894763952,35.0,1.9,0.7,3.6,5.5,29.0,62.41,1007.3,0.055,230.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T12:00:00.000000,0.0
359.0,lahore,Punjab,Pakistan,2025-07-02T12:20:35,aqicn,57.0,57.0,14.0,0.6,33.4,29.6,31.8,46.175,67.305,997.0,1.38,160.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T12:20:35.428440,0.0
360.0,islamabad,Capital Territory,Pakistan,2025-07-02T12:20:38,aqicn,53.0,53.0,33.62,2.81,1.69,321.06,116.36,31.0,63.6,944.0,6.1,93.0,10000.0,24.0,0.0,33.6844,73.0479,2025-07-02T12:20:38.395417,0.0
278.0,karachi,Sindh,Pakistan,2025-07-02T13:00:00,aqicn,100.04615012249934,35.54765605251206,35.0,1.9,0.7,3.6,5.5,29.0,62.41,1007.3,0.055,250.0,5000.0,75.0,0.0,24.8607,67.0011,2025-07-02T13:00:00.000000,0.0
362.0,lahore,Punjab,Pakistan,2025-07-02T13:26:23,aqicn,57.0,57.0,14.0,0.6,33.4,29.6,31.8,46.175,67.305,997.0,1.38,140.0,5000.0,20.0,0.0,31.5204,74.3587,2025-07-02T13:26:23.502281,0.0
363.0,islamabad,Capital Territory,Pakistan,2025-07-02T13:26:26,aqicn,50.0,50.0,46.83,9.59,2.48,425.85,106.53,32.0,61.6,941.2,4.1,115.0,10000.0,100.0,0.0,33.6844,73.0479,2025-07-02T13:26:26.492187,0.0
279.0,karachi,Sindh,Pakistan,2025-07-02T14:00:00,aqicn,105.34926493420528,35.118109069311274,63.0,1.9,0.8,55.9,4.5,28.0,72.36,1007.6,0.08,240.0,5000.0,40.0,0.0,24.8607,67.0011,2025-07-02T14:00:00.000000,0.0
365.0,lahore,Punjab,Pakistan,2025-07-02T14:10:49,aqicn,67.0,67.0,19.0,0.4,14.2,12.7,29.7,46.26,67.45,996.5,1.38,140.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T14:10:49.284355,0.0
366.0,islamabad,Capital Territory,Pakistan,2025-07-02T14:10:52,aqicn,46.0,46.0,52.15,16.95,2.42,546.84,88.59,32.0,61.6,941.2,4.1,117.0,10000.0,100.0,0.0,33.6844,73.0479,2025-07-02T14:10:52.289476,0.0
280.0,karachi,Sindh,Pakistan,2025-07-02T15:00:00,aqicn,107.67382582107588,35.13788699170996,66.0,1.8,0.7,23.5,3.6,28.0,73.26,981.8,0.07,240.0,5000.0,40.0,0.0,24.8607,67.0011,2025-07-02T15:00:00.000000,0.0
368.0,lahore,Punjab,Pakistan,2025-07-02T15:11:28,aqicn,80.0,80.0,24.0,0.4,12.0,10.7,35.1,46.19,67.75,997.0,1.38,160.0,5000.0,40.0,0.0,31.5204,74.3587,2025-07-02T15:11:28.720372,0.0
369.0,islamabad,Capital Territory,Pakistan,2025-07-02T15:11:31,aqicn,46.0,46.0,57.37,20.95,2.35,640.69,75.28,32.0,61.6,941.2,4.1,113.0,10000.0,100.0,0.0,33.6844,73.0479,2025-07-02T15:11:31.724435,0.0
281.0,karachi,Sindh,Pakistan,2025-07-02T16:00:00,aqicn,103.80583588774006,35.18897676442209,65.0,1.9,0.7,19.8,2.8,28.0,79.425,982.0,0.045,240.0,4000.0,75.0,0.0,24.8607,67.0011,2025-07-02T16:00:00.000000,0.0
